TransactionId,TransactionDate,Narration,Debit,Credit,RunningBalance,ModelCopyDateTime,file_name,DomainName,CreatedDate,ModifiedDate,Classified,LabelTerm
6463,2023-02-05T00:00:00.0000000,CHARGESCorrespondent Charge 1110205232695280 1112305029765383 - S01853681,1,0,27119.17,2023-06-14T20:55:43.4070000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4070000,2023-06-14T20:55:43.4070000,No,
6464,2023-02-05T00:00:00.0000000,TRANSFERFILE REF 1110205232695280 TO VARIOUS BENEFICIARIES IN AED YOUR REF. BB23050200252469 - AE0184758,92558.56,0,183997.37,2023-06-14T20:55:43.4200000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4200000,2023-06-14T20:55:43.4200000,No,
6465,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232695280 Value Added tax @5% 1110205232695280 - S01847522,0.15,0,37184.22,2023-06-14T20:55:43.4200000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4200000,2023-06-14T20:55:43.4200000,No,
6466,2023-02-05T00:00:00.0000000,TRANSFER1110205232697372 TO A/C AE93003001 1817068920001 YOUR REF.AIRLINE TOURISM 1110205232697372 - AE0182280,1475,0,276555.93,2023-06-14T20:55:43.4730000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4730000,2023-06-14T20:55:43.4730000,No,
6467,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232695280 1110205232695280 - S01847522,3,0,37184.37,2023-06-14T20:55:43.4830000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4830000,2023-06-14T20:55:43.4830000,No,
6468,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232701815 Value Added tax @5% 1110205232701815 - S01847541,0.45,0,37174.77,2023-06-14T20:55:43.4930000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.4930000,2023-06-14T20:55:43.4930000,No,
6469,2023-02-05T00:00:00.0000000,TRANSFERSALARY 0000000579418230502092530.S IF 02/05/2023 11 :30:46 AM 65713321254811281645- 06102009 042023 SAL ARYAPR2023 310-82261589-1- 351 - AE0188552,10000,0,27120.17,2023-06-14T20:55:43.5730000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.5730000,2023-06-14T20:55:43.5730000,No,
6470,2023-02-05T00:00:00.0000000,TRANSFER1110205232697372 TO A/C AE93003001 1817068920001 YOUR REF.AIRLINE TOURISM 1110205232697372 - AE0182280,1475,0,276555.93,2023-06-14T20:55:43.5970000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.5970000,2023-06-14T20:55:43.5970000,No,
6471,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232695280 1110205232695280 - S01847522,3,0,37184.37,2023-06-14T20:55:43.6330000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.6330000,2023-06-14T20:55:43.6330000,No,
6472,2023-02-05T00:00:00.0000000,SB-TRANSFERSB REF. 31916361 B/O NETWORK INTERNATIONAL LLC NI POS SETT 010523 130437015 133966998 - S01836421,0,9941.57,278030.93,2023-06-14T20:55:43.6670000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.6670000,2023-06-14T20:55:43.6670000,No,
6473,2023-02-05T00:00:00.0000000,TRANSFERFILE REF 1110205232701815 TO VARIOUS BENEFICIARIES IN AED YOUR REF. BB23050200252475 - AE0185126,146810,0,37187.37,2023-06-14T20:55:43.6730000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.6730000,2023-06-14T20:55:43.6730000,No,
6474,2023-02-05T00:00:00.0000000,SB-TRANSFERSB REF. 31916361 B/O NETWORK INTERNATIONAL LLC NI POS SETT 010523 130437015 133966998 - S01836421,0,9941.57,278030.93,2023-06-14T20:55:43.7670000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.7670000,2023-06-14T20:55:43.7670000,No,
6475,2023-02-05T00:00:00.0000000,WPS BANK CHARGES SALARYAPR2023 0000000579418230502 092530.SIF 02/05/2023 11:30:46 AM 310-82261589-1-351 - AE0188552,52,0,37120.17,2023-06-14T20:55:43.7570000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.7570000,2023-06-14T20:55:43.7570000,No,
6476,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232701815 1110205232701815 - S01847541,9,0,37175.22,2023-06-14T20:55:43.7870000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.7870000,2023-06-14T20:55:43.7870000,No,
6477,2023-02-05T00:00:00.0000000,TRANSFERFILE REF 1110205232701815 TO VARIOUS BENEFICIARIES IN AED YOUR REF. BB23050200252475 - AE0185126,146810,0,37187.37,2023-06-14T20:55:43.8000000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.8000000,2023-06-14T20:55:43.8000000,No,
6478,2023-02-05T00:00:00.0000000,SB-TRANSFERSB REF. 31917266 B/O AMEX (MIDDLE EAST) BSC 9272360058 5002566971 133965000 - S01820662,0,68.26,268089.36,2023-06-14T20:55:43.8370000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.8370000,2023-06-14T20:55:43.8370000,No,
6479,2023-02-05T00:00:00.0000000,SB-TRANSFERSB REF. 31917266 B/O AMEX (MIDDLE EAST) BSC 9272360058 5002566971 133965000 - S01820662,0,68.26,268089.36,2023-06-14T20:55:43.9270000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.9270000,2023-06-14T20:55:43.9270000,No,
6480,2023-02-05T00:00:00.0000000,VAT-WPS BANK CHARGES SALARYAPR2023 000000057941823 0502092530.SIF 02/05/2023 11:30:46 AM 310-82261589-1- 351 - AE0188552,2.6,0,37172.17,2023-06-14T20:55:43.9530000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.9530000,2023-06-14T20:55:43.9530000,No,
6481,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232695280 Value Added tax @5% 1110205232695280 - S01847522,0.15,0,37184.22,2023-06-14T20:55:43.9970000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:43.9970000,2023-06-14T20:55:43.9970000,No,
6482,2023-02-05T00:00:00.0000000,TRANSFERFILE REF 1110205232695280 TO VARIOUS BENEFICIARIES IN AED YOUR REF. BB23050200252469 - AE0184758,92558.56,0,183997.37,2023-06-14T20:55:44.0100000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.0100000,2023-06-14T20:55:44.0100000,No,
6483,2023-02-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305010009189 AED 1387.56 UBER B V /REF/AEL2305010009189 GJUM5 RE22U4EX H7 SUPPLIER PAYMENT O 25- 82533810-1-152 - AE0160963,0,1387.56,268021.1,2023-06-14T20:55:44.0230000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.0230000,2023-06-14T20:55:44.0230000,No,
6484,2023-02-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305010009189 AED 1387.56 UBER B V /REF/AEL2305010009189 GJUM5 RE22U4EX H7 SUPPLIER PAYMENT O 25- 82533810-1-152 - AE0160963,0,1387.56,268021.1,2023-06-14T20:55:44.0870000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.0870000,2023-06-14T20:55:44.0870000,No,
6485,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232701815 Value Added tax @5% 1110205232701815 - S01847541,0.45,0,37174.77,2023-06-14T20:55:44.1400000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.1400000,2023-06-14T20:55:44.1400000,No,
6486,2023-02-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010262231226148;MIZHER MALL BRANCH SDME4010262231226148 - AE0237719,0,100,27215.97,2023-06-14T20:55:44.1430000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.1430000,2023-06-14T20:55:44.1430000,No,
6487,2023-02-05T00:00:00.0000000,TRANSFERFILE REF 1110205232695280 TO VARIOUS BENEFICIARIES IN AED YOUR REF. BB23050200252469 - AE0184758,92558.56,0,183997.37,2023-06-14T20:55:44.1700000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.1700000,2023-06-14T20:55:44.1700000,No,
6488,2023-02-05T00:00:00.0000000,TRANSFER1110205232697372 TO A/C AE93003001 1817068920001 YOUR REF.AIRLINE TOURISM 1110205232697372 - AE0182280,1475,0,276555.93,2023-06-14T20:55:44.2970000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.2970000,2023-06-14T20:55:44.2970000,No,
6489,2023-02-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305010008984 AED 1516.03 UBER B V /REF/AEL2305010008984 GJUM5 RE22U4EX H7 SUPPLIER PAYMENT O 25- 82533636-1-152 - AE0160445,0,1516.03,266633.54,2023-06-14T20:55:44.2970000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.2970000,2023-06-14T20:55:44.2970000,No,
6490,2023-02-05T00:00:00.0000000,CHARGESCharges 1110205232695280 1110205232695280 - S01847522,3,0,37184.37,2023-06-14T20:55:44.3300000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:44.3300000,2023-06-14T20:55:44.3300000,No,
6491,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: SE99992305031905 AED 1250 CAMERON MIDDLE E AST LTD MAPLES CORP /REF/. 25- 82755752-1-151 - AE0182650,0,1250,104219.66,2023-06-14T20:55:52.2700000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:52.2700000,2023-06-14T20:55:52.2700000,No,
6492,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,797622.53,2023-06-14T20:55:52.3870000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:52.3870000,2023-06-14T20:55:52.3870000,No,
6493,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,797621.48,2023-06-14T20:55:52.6870000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:52.6870000,2023-06-14T20:55:52.6870000,No,
6494,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 860024026 134000808 - S03171852,0,592.03,102969.66,2023-06-14T20:55:52.8470000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:52.8470000,2023-06-14T20:55:52.8470000,No,
6495,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,120000,,677621.48,2023-06-14T20:55:52.8700000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:52.8700000,2023-06-14T20:55:52.8700000,No,Cheques Deposited
6496,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,677620.43,2023-06-14T20:55:53.0300000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.0300000,2023-06-14T20:55:53.0300000,No,
6497,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714644~102120101 23123026972504992750 - AE0148641,0,1000,102377.63,2023-06-14T20:55:53.0600000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.0600000,2023-06-14T20:55:53.0600000,No,
6498,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,797622.53,2023-06-14T20:55:53.1270000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.1270000,2023-06-14T20:55:53.1270000,No,
6499,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,677619.38,2023-06-14T20:55:53.1900000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.1900000,2023-06-14T20:55:53.1900000,No,
6500,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,797622.53,2023-06-14T20:55:53.2300000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.2300000,2023-06-14T20:55:53.2300000,No,
6501,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,797621.48,2023-06-14T20:55:53.3170000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.3170000,2023-06-14T20:55:53.3170000,No,
6502,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714707~102120101 23123026972504992709 - AE0148639,0,1000,101377.63,2023-06-14T20:55:53.3300000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.3300000,2023-06-14T20:55:53.3300000,No,
6503,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: SE99992305031905 AED 1250 CAMERON MIDDLE E AST LTD MAPLES CORP /REF/. 25- 82755752-1-151 - AE0182650,0,1250,104219.66,2023-06-14T20:55:53.3300000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.3300000,2023-06-14T20:55:53.3300000,No,
6504,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,527619.38,2023-06-14T20:55:53.3600000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.3600000,2023-06-14T20:55:53.3600000,No,Cheques Deposited
6505,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,797621.48,2023-06-14T20:55:53.3970000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.3970000,2023-06-14T20:55:53.3970000,No,
6506,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,120000,,677621.48,2023-06-14T20:55:53.4930000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.4930000,2023-06-14T20:55:53.4930000,No,Cheques Deposited
6507,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 860024026 134000808 - S03171852,0,592.03,102969.66,2023-06-14T20:55:53.5070000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.5070000,2023-06-14T20:55:53.5070000,No,
6508,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 130437015 133998185 - S03166906,0,5841.66,100377.63,2023-06-14T20:55:53.5200000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.5200000,2023-06-14T20:55:53.5200000,No,
6509,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: SE99992305031905 AED 1250 CAMERON MIDDLE E AST LTD MAPLES CORP /REF/. 25- 82755752-1-151 - AE0182650,0,1250,104219.66,2023-06-14T20:55:53.5230000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.5230000,2023-06-14T20:55:53.5230000,No,
6510,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,120000,,677621.48,2023-06-14T20:55:53.5800000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.5800000,2023-06-14T20:55:53.5800000,No,Cheques Deposited
6511,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305030000071 AED 10710 HONEYWELL INTER NATIONAL MIDDLE EAST /REF/AEL2305030000071 3051917 632 SU PPLIER PAYMENT OF HONE 25- 82729082-1-152 - AE0142941,0,10710,94535.97,2023-06-14T20:55:53.6700000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.6700000,2023-06-14T20:55:53.6700000,No,
6512,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714644~102120101 23123026972504992750 - AE0148641,0,1000,102377.63,2023-06-14T20:55:53.6870000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.6870000,2023-06-14T20:55:53.6870000,No,
6513,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,677620.43,2023-06-14T20:55:53.7130000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.7130000,2023-06-14T20:55:53.7130000,No,
6514,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,797622.53,2023-06-14T20:55:53.7300000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.7300000,2023-06-14T20:55:53.7300000,No,
6515,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,677620.43,2023-06-14T20:55:53.7670000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.7670000,2023-06-14T20:55:53.7670000,No,
6516,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 860024026 134000808 - S03171852,0,592.03,102969.66,2023-06-14T20:55:53.8270000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.8270000,2023-06-14T20:55:53.8270000,No,
6517,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,677619.38,2023-06-14T20:55:53.8800000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.8800000,2023-06-14T20:55:53.8800000,No,
6518,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714707~102120101 23123026972504992709 - AE0148639,0,1000,101377.63,2023-06-14T20:55:53.8730000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.8730000,2023-06-14T20:55:53.8730000,No,
6519,2023-03-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010437231236452;JUMEIRA BRANCH SDME4010437231236452 - AE0092431,0,1500,83825.97,2023-06-14T20:55:53.8870000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:53.8870000,2023-06-14T20:55:53.8870000,No,
6520,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,797621.48,2023-06-14T20:55:53.9300000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.9300000,2023-06-14T20:55:53.9300000,No,
6521,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,677619.38,2023-06-14T20:55:53.9330000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:53.9330000,2023-06-14T20:55:53.9330000,No,
6522,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,527619.38,2023-06-14T20:55:54.0730000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.0730000,2023-06-14T20:55:54.0730000,No,Cheques Deposited
6523,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 130437015 133998185 - S03166906,0,5841.66,100377.63,2023-06-14T20:55:54.0830000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.0830000,2023-06-14T20:55:54.0830000,No,
6524,,Total Withdrawals,270004.2,,,2023-06-14T20:55:54.0930000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.0930000,2023-06-14T20:55:54.0930000,No,
6525,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,120000,,677621.48,2023-06-14T20:55:54.1530000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.1530000,2023-06-14T20:55:54.1530000,No,Cheques Deposited
6526,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714644~102120101 23123026972504992750 - AE0148641,0,1000,102377.63,2023-06-14T20:55:54.2230000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.2230000,2023-06-14T20:55:54.2230000,No,
6527,,Total Withdrawals,270004.2,,,2023-06-14T20:55:54.2400000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.2400000,2023-06-14T20:55:54.2400000,No,
6528,,Total Deposits,,0,,2023-06-14T20:55:54.2600000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.2600000,2023-06-14T20:55:54.2600000,No,
6529,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT OUTWARD REMITTANCE CHARGE,1.05,,677620.43,2023-06-14T20:55:54.3770000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.3770000,2023-06-14T20:55:54.3770000,No,
6530,,Total Deposits,,0,,2023-06-14T20:55:54.4130000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.4130000,2023-06-14T20:55:54.4130000,No,
6531,2023-03-05T00:00:00.0000000,OUTWARD CLEARINGCLRG CHQ DEPOSIT ~0201801001 CHQ. NO: 714707~102120101 23123026972504992709 - AE0148639,0,1000,101377.63,2023-06-14T20:55:54.5670000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.5670000,2023-06-14T20:55:54.5670000,No,
6532,2023-05-25T00:00:00.0000000,CHARGE COLLECTION-INCL. VAT Charge Collection-INCL. VAT 1.00 Classic Luxury Transport LLC,1.05,,677619.38,2023-06-14T20:55:54.6200000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.6200000,2023-06-14T20:55:54.6200000,No,
6533,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305030000071 AED 10710 HONEYWELL INTER NATIONAL MIDDLE EAST /REF/AEL2305030000071 3051917 632 SU PPLIER PAYMENT OF HONE 25- 82729082-1-152 - AE0142941,0,10710,94535.97,2023-06-14T20:55:54.7170000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.7170000,2023-06-14T20:55:54.7170000,No,
6534,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,527619.38,2023-06-14T20:55:54.8030000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.8030000,2023-06-14T20:55:54.8030000,No,Cheques Deposited
6535,2023-03-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010437231236452;JUMEIRA BRANCH SDME4010437231236452 - AE0092431,0,1500,83825.97,2023-06-14T20:55:54.8800000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.8800000,2023-06-14T20:55:54.8800000,No,
6536,2023-03-05T00:00:00.0000000,SB-TRANSFERSB REF. 31922977 B/O NETWORK INTERNATIONAL LLC NI POS SETT 020523 130437015 133998185 - S03166906,0,5841.66,100377.63,2023-06-14T20:55:54.9430000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:54.9430000,2023-06-14T20:55:54.9430000,No,
6537,,Total Withdrawals,270004.2,,,2023-06-14T20:55:54.9970000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:54.9970000,2023-06-14T20:55:54.9970000,No,
6538,2023-05-25T00:00:00.0000000,OUTWARD T/T 1.00 Classic Luxury Transport LLC,150000,,527619.38,2023-06-14T20:55:55.1030000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:55.1030000,2023-06-14T20:55:55.1030000,No,Cheques Deposited
6539,2023-03-05T00:00:00.0000000,INWARD REMITTANCETT REF: AEL2305030000071 AED 10710 HONEYWELL INTER NATIONAL MIDDLE EAST /REF/AEL2305030000071 3051917 632 SU PPLIER PAYMENT OF HONE 25- 82729082-1-152 - AE0142941,0,10710,94535.97,2023-06-14T20:55:55.1770000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:55.1770000,2023-06-14T20:55:55.1770000,No,
6540,,Total Deposits,,0,,2023-06-14T20:55:55.1970000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:55.1970000,2023-06-14T20:55:55.1970000,No,
6541,,Total Withdrawals,270004.2,,,2023-06-14T20:55:55.2730000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:55.2730000,2023-06-14T20:55:55.2730000,No,
6542,2023-03-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010437231236452;JUMEIRA BRANCH SDME4010437231236452 - AE0092431,0,1500,83825.97,2023-06-14T20:55:55.3570000,Account_Details_04May2023_053646.pdf,NBD,2023-06-14T20:55:55.3570000,2023-06-14T20:55:55.3570000,No,
6543,,Total Deposits,,0,,2023-06-14T20:55:55.4370000,CLT - RAK.pdf,CLT-RAK,2023-06-14T20:55:55.4370000,2023-06-14T20:55:55.4370000,No,
6544,2023-02-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E8001112231229170;JURAINA MALL BRANCH ATM 2 SDME8001112231229170 - AE1271611,0,5110,82325.97,2023-06-14T20:55:58.2100000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:58.2100000,2023-06-14T20:55:58.2100000,No,
6545,2023-02-05T00:00:00.0000000,INWARD REMITTANCETT REF: 000096415631 AED 50000 /007/001 CLASSIC LU XURY TRANSPORT L /REF/INTER GROUP TRANSFER/ 25- 82638965-1-151 - AE0720883,0,50000,77215.97,2023-06-14T20:55:58.3830000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:58.3830000,2023-06-14T20:55:58.3830000,No,Internal transfer
6546,2023-02-05T00:00:00.0000000,SDM DEPOSIT CRSDM REF.- E4010262231226148;MIZHER MALL BRANCH SDME4010262231226148 - AE0237719,0,100,27215.97,2023-06-14T20:55:58.5530000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:58.5530000,2023-06-14T20:55:58.5530000,No,
6547,2023-02-05T00:00:00.0000000,CHARGESCorrespondent Charge 1110205232701815 1112305029767117 - S01854733,3,0,27115.97,2023-06-14T20:55:58.7200000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:58.7200000,2023-06-14T20:55:58.7200000,No,
6548,2023-02-05T00:00:00.0000000,CHARGESCorrespondent Charge 1110205232701815 Value Added tax @5% 1112305029767117 - S01854733,0.15,0,27118.97,2023-06-14T20:55:58.8800000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:58.8800000,2023-06-14T20:55:58.8800000,No,
6549,2023-02-05T00:00:00.0000000,CHARGESCorrespondent Charge 1110205232695280 Value Added tax @5% 1112305029765383 - S01853681,0.05,0,27119.12,2023-06-14T20:55:59.0430000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:59.0430000,2023-06-14T20:55:59.0430000,No,
6550,2023-02-05T00:00:00.0000000,CHARGESCorrespondent Charge 1110205232695280 1112305029765383 - S01853681,1,0,27119.17,2023-06-14T20:55:59.2030000,Account_Details_03May2023_083823.pdf,NBD,2023-06-14T20:55:59.2030000,2023-06-14T20:55:59.2030000,No,
